Name,From,To,Distance,Price
King Abdulaziz Intl,973,974,323,8584
King Abdulaziz Intl,973,2186,2557,7786
King Abdulaziz Intl,973,1110,8607,5089
King Abdulaziz Intl,973,2552,1861,4272
King Abdulaziz Intl,973,142,4150,9726
King Abdulaziz Intl,973,979,1041,6735
King Abdulaziz Intl,973,994,2005,2330
King Abdulaziz Intl,973,980,956,4713
King Abdulaziz Intl,973,1591,7365,6073
King Abdulaziz Intl,973,1000,1603,2376
King Abdulaziz Intl,973,1001,1946,7596
King Abdulaziz Intl,973,995,1951,1755
King Abdulaziz Intl,973,176,3256,6443
King Abdulaziz Intl,973,981,783,6554
King Abdulaziz Intl,973,971,1094,6004
King Abdulaziz Intl,973,985,295,4873
King Abdulaziz Intl,973,125,10462,505
King Abdulaziz Intl,973,1949,707,6314
King Abdulaziz Intl,973,1016,1650,10886
King Abdulaziz Intl,973,758,1737,7977
King Abdulaziz Intl,973,524,697,420
King Abdulaziz Intl,973,2396,1017,4520
King Abdulaziz Intl,973,3139,1651,4640
King Abdulaziz Intl,973,252,4715,3857
King Abdulaziz Intl,973,2176,2324,10387
Narrandera Airport,2762,2743,64,6904
Narrandera Airport,2762,1624,437,583
Moranbah Airport,2758,1594,779,8037
Moranbah Airport,2758,1603,339,10242
Qaisumah,976,973,1018,4197
Qaisumah,976,978,378,6348
Nejran,975,968,1126,3567
Nejran,975,973,712,4626
Nejran,975,978,847,11198
Prince Mohammad Bin Abdulaziz,974,1011,1583,10184
Prince Mohammad Bin Abdulaziz,974,1009,1514,10284
Prince Mohammad Bin Abdulaziz,974,1013,1598,9926
Prince Mohammad Bin Abdulaziz,974,963,1115,6183
Prince Mohammad Bin Abdulaziz,974,521,1026,491
Prince Mohammad Bin Abdulaziz,974,1664,1211,10825
Prince Mohammad Bin Abdulaziz,974,1023,3188,5216
Prince Mohammad Bin Abdulaziz,974,1028,3385,11145
Prince Mohammad Bin Abdulaziz,974,1020,2773,9848
Prince Mohammad Bin Abdulaziz,974,1021,3482,5966
Prince Mohammad Bin Abdulaziz,974,1032,1200,5453
Prince Mohammad Bin Abdulaziz,974,1005,873,7371
Prince Mohammad Bin Abdulaziz,974,964,762,2458
Prince Mohammad Bin Abdulaziz,974,968,1036,9203
Prince Mohammad Bin Abdulaziz,974,970,452,8535
Prince Mohammad Bin Abdulaziz,974,757,1837,7895
Prince Mohammad Bin Abdulaziz,974,767,2083,2607
Prince Mohammad Bin Abdulaziz,974,973,323,8584
Prince Mohammad Bin Abdulaziz,974,978,708,2318
Prince Mohammad Bin Abdulaziz,974,981,522,8998
Prince Mohammad Bin Abdulaziz,974,3222,292,9684
Prince Mohammad Bin Abdulaziz,974,176,3118,6591
Prince Mohammad Bin Abdulaziz,974,1015,1890,782
Prince Mohammad Bin Abdulaziz,974,969,898,6723
Prince Mohammad Bin Abdulaziz,974,3139,1349,6466
Prince Mohammad Bin Abdulaziz,974,542,1242,4121
Prince Mohammad Bin Abdulaziz,974,1007,970,2944
Prince Mohammad Bin Abdulaziz,974,2176,2054,9082
Redding Muni,2052,1693,320,7959
Auvergne,611,281,734,3331
Auvergne,611,612,149,2259
Auvergne,611,617,398,1922
Auvergne,611,626,361,7047
Auvergne,611,627,332,10027
Auvergne,611,734,1081,9799
Gannan,3264,2051,1226,2128
Gannan,3264,1639,586,9578
Yading Daocheng,3263,1654,400,7461
Bella Bella Airport,3108,20,312,2303
Bella Bella Airport,3108,129,169,4086
Dallas Love Fld,1706,1790,1160,3725
Dallas Love Fld,1706,1870,519,10564
Dallas Love Fld,1706,1784,304,608
Dallas Love Fld,1706,1857,944,10832
Dallas Love Fld,1706,1731,385,7118
Dallas Love Fld,1706,1865,471,9730
Dallas Love Fld,1706,1778,476,1055
Dallas Love Fld,1706,1774,513,8495
Dallas Love Fld,1706,1685,741,6059
Dallas Love Fld,1706,1885,702,6600
Dallas Love Fld,1706,1887,290,5966
Dallas Love Fld,1706,1759,398,6935
Dallas Love Fld,1706,1735,2687,3255
Dallas Love Fld,1706,1693,2374,11016
Dallas Love Fld,1706,1719,1608,9899
Dallas Love Fld,1706,1787,878,8126
Dallas Love Fld,1706,1798,379,7722
Dallas Love Fld,1706,1725,348,3808
Dallas Love Fld,1706,1989,933,10698
Dallas Love Fld,1706,2970,528,5962
Dallas Love Fld,1706,1727,903,9283
Dallas Love Fld,1706,1728,737,7961
Dallas Love Fld,1706,1684,535,9050
Dallas Love Fld,1706,1879,382,10002
Helena Rgnl,1707,1898,107,1615
Helena Rgnl,1707,1735,789,2981
Helena Rgnl,1707,1882,1468,2661
Helena Rgnl,1707,1719,646,1749
Helena Rgnl,1707,1834,955,2089
Mariscal Lamar,1243,1245,128,10914
Mariscal Lamar,1243,1247,308,7446
Francisco De Orellana,1242,1247,170,10415
Francisco De Orellana,1242,3173,153,7622
Jose Joaquin De Olmedo Intl,1245,1252,991,3720
Jose Joaquin De Olmedo Intl,1245,1258,741,5695
Jose Joaquin De Olmedo Intl,1245,2610,1091,5477
Jose Joaquin De Olmedo Intl,1245,1247,271,9453
Jose Joaquin De Olmedo Intl,1245,1851,4779,6974
Jose Joaquin De Olmedo Intl,1245,1734,3092,7168
Jose Joaquin De Olmedo Intl,1245,281,9832,5756
Jose Joaquin De Olmedo Intl,1245,1304,1132,9006
Jose Joaquin De Olmedo Intl,1245,868,2000,5218
Jose Joaquin De Olmedo Intl,1245,861,1242,989
Jose Joaquin De Olmedo Intl,1245,1243,128,745
Jose Joaquin De Olmedo Intl,1245,2612,347,3496
Jose Joaquin De Olmedo Intl,1245,1244,1170,9696
Jose Joaquin De Olmedo Intl,1245,2611,211,7404
Jose Joaquin De Olmedo Intl,1245,3173,245,8134
Jose Joaquin De Olmedo Intl,1245,576,9013,1970
Jose Joaquin De Olmedo Intl,1245,1327,2007,1909
Jose Joaquin De Olmedo Intl,1245,1964,4238,4955
Jose Joaquin De Olmedo Intl,1245,1233,3585,5857
Seymour,1244,1245,1170,2995
Ford Airport,2949,1882,413,5654
Ford Airport,2949,2455,107,4943
Aktyubinsk,1372,1999,1416,2381
Aktyubinsk,1372,1363,1689,2608
Aktyubinsk,1372,2210,847,1730
Aktyubinsk,1372,1364,1010,9803
Yakutsk,1374,1385,1865,10165
Yakutsk,1374,1375,815,9495
Yakutsk,1374,2634,980,6279
Yakutsk,1374,3252,810,6944
Yakutsk,1374,1378,1153,9003
Yakutsk,1374,2635,1240,369
Yakutsk,1374,2636,1617,9726
Yakutsk,1374,2637,1071,4701
Yakutsk,1374,1376,1307,10746
Yakutsk,1374,1659,1847,388
Yakutsk,1374,1377,1547,6833
Yakutsk,1374,2215,2199,2517
Yakutsk,1374,1394,4859,9632
Yakutsk,1374,1627,2605,7406
Yakutsk,1374,1386,1761,3505
Yakutsk,1374,1423,4926,5867
Yakutsk,1374,1382,2086,1172
Yakutsk,1374,1999,4914,4909
Yakutsk,1374,2037,2784,7314
Yakutsk,1374,1421,4888,1078
Heydar Aliyev,1373,2972,1660,8079
Heydar Aliyev,1373,626,3813,8068
Heydar Aliyev,1373,703,3151,10564
Heydar Aliyev,1373,688,3376,391
Heydar Aliyev,1373,1397,2221,2611
Heydar Aliyev,1373,254,4012,7237
Heydar Aliyev,1373,1943,2621,5226
Heydar Aliyev,1373,1658,3088,4995
Heydar Aliyev,1373,2210,386,3118
Heydar Aliyev,1373,960,1811,8674
Heydar Aliyev,1373,1421,1955,928
Heydar Aliyev,1373,1011,1758,3049
Heydar Aliyev,1373,1420,1620,5036
Heydar Aliyev,1373,1401,2355,10541
Heydar Aliyev,1373,2185,569,2978
Heydar Aliyev,1373,1999,1886,10678
Heydar Aliyev,1373,1032,1692,8273
Heydar Aliyev,1373,757,1447,5561
Heydar Aliyev,1373,191,3377,9465
Heydar Aliyev,1373,767,1790,8503
Heydar Aliyev,1373,1387,1849,6644
Heydar Aliyev,1373,2632,317,3844
Heydar Aliyev,1373,1394,2551,7008
Heydar Aliyev,1373,1404,709,4155
Heydar Aliyev,1373,2037,2890,5852
Heydar Aliyev,1373,1627,5516,5989
Heydar Aliyev,1373,713,2970,9937
Heydar Aliyev,1373,2176,1749,2412
Heydar Aliyev,1373,1415,1970,9417
Heydar Aliyev,1373,1953,448,7098
Heydar Aliyev,1373,1001,418,1235
Heydar Aliyev,1373,715,1650,6627
Heydar Aliyev,1373,725,2778,6983
Heydar Aliyev,1373,1363,2252,728
Heydar Aliyev,1373,1364,2026,9382
Heydar Aliyev,1373,1416,768,8943
Heydar Aliyev,1373,673,2570,10971
Heydar Aliyev,1373,2215,3521,8465
Heydar Aliyev,1373,1427,1625,814
Mirny,1375,2037,1973,11161
Mirny,1375,1999,4186,9949
Mirny,1375,1385,1278,10571
Mirny,1375,2215,1406,616
Mirny,1375,2634,441,11236
Mirny,1375,1374,815,1552
Novy,1377,1469,3466,3708
Novy,1377,1627,1749,7930
Novy,1377,1659,751,9224
Novy,1377,1381,593,10073
Novy,1377,1378,1613,8083
Novy,1377,1383,1600,8188
Novy,1377,2847,400,5741
Novy,1377,1386,2003,8656
Novy,1377,1053,1480,1021
Novy,1377,1924,1418,641
Novy,1377,1376,601,9506
Novy,1377,2638,3082,3639
Novy,1377,3145,780,6382
Novy,1377,1374,1547,8059
Novy,1377,2037,3607,2582
Novy,1377,1380,1709,8264
Novy,1377,1385,2211,2478
Novy,1377,2215,2978,8870
Novy,1377,1421,6156,10140
Novy,1377,1382,616,531
Novy,1377,1999,6169,2457
Ignatyevo,1376,1383,999,5059
Ignatyevo,1376,1382,859,6670
Ignatyevo,1376,1377,601,3629
Ignatyevo,1376,1374,1307,3121
Ignatyevo,1376,1999,5620,2137
Gerald R Ford Intl,1791,1782,1498,10185
Gerald R Ford Intl,1791,1866,220,7537
Gerald R Ford Intl,1791,1790,1030,10418
Gerald R Ford Intl,1791,1698,431,7692
Gerald R Ford Intl,1791,1771,193,1261
Gerald R Ford Intl,1791,1799,994,4979
Gerald R Ford Intl,1791,1896,1647,8826
Gerald R Ford Intl,1791,1882,657,6973
Gerald R Ford Intl,1791,1787,614,3379
Gerald R Ford Intl,1791,2874,2512,7284
Gerald R Ford Intl,1791,1895,2643,9685
Gerald R Ford Intl,1791,1757,1680,4939
Gerald R Ford Intl,1791,2105,1611,6220
Gerald R Ford Intl,1791,1697,344,3550
Gerald R Ford Intl,1791,1834,1633,3409
Gerald R Ford Intl,1791,1702,973,9428
Gerald R Ford Intl,1791,1810,807,4166
Gerald R Ford Intl,1791,1725,1677,3538
Gerald R Ford Intl,1791,1875,850,6793
Gerald R Ford Intl,1791,1772,1675,1590
E T Joshua,1362,1338,186,3848
E T Joshua,1362,1343,140,6900
E T Joshua,1362,1360,282,7080
E T Joshua,1362,1351,99,8637
Takaroa,917,2511,132,700
Takaroa,917,2034,598,1283
Takaroa,917,914,36,9500
Nuku Hiva,918,2512,171,7228
Nuku Hiva,918,2034,1404,9347
Nuku Hiva,918,2514,76,6939
Nuku Hiva,918,2513,63,6189
Arutua,915,912,54,6414
Mataiva,916,2034,312,5311
Mataiva,916,920,114,6240
Pico,733,731,119,8955
Pico,733,732,256,7985
Takapoto,914,917,36,3848
Porto,734,755,1533,6580
Porto,734,703,1743,7333
Porto,734,688,1487,4406
Porto,734,254,1299,1489
Porto,734,239,1351,5944
Porto,734,432,5984,3070
Porto,734,281,1596,2244
Porto,734,568,900,3015
Porto,734,689,1562,10274
Porto,734,696,1667,9478
Porto,734,591,760,1677
Porto,734,203,1854,3610
Porto,734,184,1475,8186
Porto,734,622,1241,7938
Porto,734,615,932,8623
Porto,734,611,1081,9799
Porto,734,702,1772,9133
Porto,734,185,1441,5611
Porto,734,604,1296,10601
Porto,734,209,1688,7715
Porto,734,287,1365,2136
Porto,734,614,1152,2783
Porto,734,283,1562,3470
Porto,734,728,474,6382
Porto,734,2104,1558,2774
Porto,734,1962,1672,2575
Porto,734,204,1570,1089
Porto,734,628,1377,4076
Porto,734,736,276,7947
Porto,734,477,1598,7168
Porto,734,245,1412,10387
Porto,734,2873,814,1682
Porto,734,576,439,10502
Porto,734,616,1169,8186
Porto,734,282,1545,3160
Porto,734,2119,1613,374
Porto,734,1971,985,3896
Porto,734,278,1363,7354
Porto,734,640,1517,5071
Porto,734,479,1631,9239
Porto,734,625,1016,6117
Porto,734,584,722,9639
Porto,734,624,1311,1132
Porto,734,627,1201,4822
Porto,734,301,1487,10819
Porto,734,191,1653,1485
Porto,734,752,1311,7960
Porto,734,2047,1190,499
Porto,734,196,1794,1307
Porto,734,732,1511,11065
Porto,734,731,1592,6457
Porto,734,125,5657,1697
Porto,734,612,1218,10148
Porto,734,637,865,8278
Porto,734,1327,6603,10947
Porto,734,1702,5374,6131
Porto,734,1181,7939,1046
Porto,734,1183,8154,4936
Porto,734,252,1278,9603
Porto,734,2019,1466,7724
Porto,734,626,1232,1744
Makemo,913,2034,642,7652
Lisboa,736,194,1852,9527
Lisboa,736,200,1835,9430
Lisboa,736,777,3205,6501
Lisboa,736,254,1564,9587
Lisboa,736,1835,5564,7290
Lisboa,736,626,1470,8199
Lisboa,736,133,1112,539
Lisboa,736,490,616,9863
Lisboa,736,281,1847,7758
Lisboa,736,184,1718,3593
Lisboa,736,752,1497,1589
Lisboa,736,217,3369,7572
Lisboa,736,755,1726,3541
Lisboa,736,696,1811,8438
Lisboa,736,703,1844,9680
Lisboa,736,688,1654,3515
Lisboa,736,701,1919,10030
Lisboa,736,432,5760,6489
Lisboa,736,294,2474,1189
Lisboa,736,314,2771,8142
Lisboa,736,287,1641,6554
Lisboa,736,286,1452,1218
Lisboa,736,1011,6148,4652
Lisboa,736,191,1874,5155
Lisboa,736,577,470,2523
Lisboa,736,735,907,6862
Lisboa,736,622,1485,6805
Lisboa,736,604,1497,570
Lisboa,736,728,221,6811
Lisboa,736,204,1795,1940
Lisboa,736,241,1702,1663
Lisboa,736,616,1309,2197
Lisboa,736,734,276,10531
Lisboa,736,706,1720,5305
Lisboa,736,278,1627,4622
Lisboa,736,283,1805,854
Lisboa,736,568,996,4012
Lisboa,736,576,514,4095
Lisboa,736,627,1438,1888
Lisboa,736,301,1713,4204
Lisboa,736,193,2199,3283
Lisboa,736,196,1986,6354
Lisboa,736,339,2754,3950
Lisboa,736,477,1335,9502
Lisboa,736,725,2309,4680
Lisboa,736,1387,3380,7210
Lisboa,736,367,3002,8363
Lisboa,736,567,724,7132
Lisboa,736,1680,5136,7409
Lisboa,736,2047,965,5153
Lisboa,736,730,1701,1580
Lisboa,736,252,1542,7477
Lisboa,736,732,1452,3358
Lisboa,736,733,1677,555
Lisboa,736,726,1423,8822
Lisboa,736,589,322,3717
Lisboa,736,731,1557,10496
Lisboa,736,584,752,2365
Lisboa,736,125,5755,6897
Lisboa,736,1999,3921,11062
Lisboa,736,767,3230,2897
Lisboa,736,637,1113,7389
Lisboa,736,156,3784,7499
Lisboa,736,472,2910,4905
Lisboa,736,591,968,2028
Lisboa,736,1162,7273,7626
Lisboa,736,673,2485,4662
Lisboa,736,502,2846,2183
Lisboa,736,1327,6504,7601
Lisboa,736,1165,7416,9958
Lisboa,736,498,2787,612
Lisboa,736,195,1863,1003
Lisboa,736,1702,5446,5411
Lisboa,736,1180,5597,9948
Lisboa,736,1181,7689,2068
Lisboa,736,1183,7910,3069
Lisboa,736,570,506,4738
Lisboa,736,612,1401,1144
Lisboa,736,1734,6689,5172
Lisboa,736,445,8375,8369
Lisboa,736,1201,5633,4522
Lisboa,736,617,1471,4011
Lisboa,736,747,2979,967
Lisboa,736,1202,8774,4959
Lisboa,736,713,2232,3212
Lisboa,736,2390,7335,10643
Lisboa,736,491,802,4790
Lisboa,736,1208,5838,5326
Lisboa,736,501,2788,3822
Lisboa,736,1216,6477,6494
Lisboa,736,188,2308,7953
Lisboa,736,595,1030,4481
Lisboa,736,441,4549,1746
Lisboa,736,495,443,9607
Lisboa,736,1191,7904,10799
Lisboa,736,505,2884,2047
Lisboa,736,89,5248,10449
Lisboa,736,176,1715,8086
Lisboa,736,244,1487,8302
Lisboa,736,2019,1665,9737
Lisboa,736,270,1956,3072
Lisboa,736,245,1687,6619
Lisboa,736,246,1606,11135
Sao Jorge,737,732,240,10947
Sao Jorge,737,731,94,3194
Bora Bora,919,921,82,8797
Bora Bora,919,924,52,1229
Bora Bora,919,922,241,7806
Bora Bora,919,2034,258,6588
Bora Bora,919,925,43,1438
Bora Bora,919,920,468,9339
Bora Bora,919,908,404,8603
Changbaishan Airport,3237,2088,362,7963
Changbaishan Airport,3237,2218,255,4786
Changbaishan Airport,3237,1627,947,6874
Changbaishan Airport,3237,1629,923,1943
Carrasco Intl,1315,1125,220,11158
Carrasco Intl,1315,1248,1073,4961
Carrasco Intl,1315,1171,1224,1293
Carrasco Intl,1315,1964,229,2010
Carrasco Intl,1315,1181,1822,3744
Carrasco Intl,1315,1183,1567,11143
Carrasco Intl,1315,1202,705,2955
Carrasco Intl,1315,1233,1369,5393
Carrasco Intl,1315,1734,7181,6523
Carrasco Intl,1315,1304,3305,9920
Carrasco Intl,1315,861,5446,10731
Carrasco Intl,1315,576,9922,5982
Teniente Alejandro Velasco Astete Intl,1314,1304,586,9524
Teniente Alejandro Velasco Astete Intl,1314,1312,311,10615
Teniente Alejandro Velasco Astete Intl,1314,1305,287,8607
Teniente Alejandro Velasco Astete Intl,1314,1308,312,6192
Teniente Alejandro Velasco Astete Intl,1314,1290,520,8663
Lankaran International Airport,3233,1999,2023,10272
Lankaran International Airport,3233,1394,2681,7142
Qabala Airport,3234,1999,1774,4025
Phuket Intl,1521,1591,977,5599
Phuket Intl,1521,1652,2545,1306
Phuket Intl,1521,1654,2555,3729
Phuket Intl,1521,1110,2575,6277
Phuket Intl,1521,1900,670,4448
Phuket Intl,1521,1924,4313,9970
Phuket Intl,1521,1661,3528,8909
Phuket Intl,1521,1009,4977,1321
Phuket Intl,1521,1586,702,4328
Phuket Intl,1521,1627,3979,10654
Phuket Intl,1521,1469,2292,5215
Phuket Intl,1521,1631,2327,1251
Phuket Intl,1521,1653,2227,10169
Phuket Intl,1521,1635,2308,8444
Phuket Intl,1521,1513,688,1670
Phuket Intl,1521,1011,4929,8507
Phuket Intl,1521,1925,1180,764
Phuket Intl,1521,1524,1134,2274
Phuket Intl,1521,1589,379,4730
Phuket Intl,1521,1610,7001,7642
Phuket Intl,1521,1624,7258,2767
Phuket Intl,1521,1645,3362,6139
Phuket Intl,1521,1641,1926,10961
Phuket Intl,1521,1520,249,2588
Phuket Intl,1521,1514,584,8176
Phuket Intl,1521,1572,1826,7466
Phuket Intl,1521,1999,7427,3042
Phuket Intl,1521,1394,8011,7732
Phuket Intl,1521,2037,5384,6546
Phuket Intl,1521,1415,6299,6174
Phuket Intl,1521,1423,7472,11168
Phuket Intl,1521,1617,4813,4373
Tasiilaq,3170,2141,23,5712
Woodbourne,953,935,506,6590
Woodbourne,953,937,245,5658
Woodbourne,953,955,80,8982
Phitsanulok,1517,1513,319,2509
Phitsanulok,1517,1925,260,4000
Narathiwat,1518,1513,827,4682
Krabi,1519,1900,646,7507
Krabi,1519,1586,664,3657
Krabi,1519,1513,667,3234
Krabi,1519,1925,1180,1407
Krabi,1519,1591,929,7606
Krabi,1519,1520,199,3052
Samui,1520,1469,2044,3776
Samui,1520,1589,470,6233
Samui,1520,1662,728,3561
Samui,1520,1586,774,11002
Samui,1520,1591,1005,1959
Samui,1520,1900,463,4953
Samui,1520,1925,1026,7304
Samui,1520,1521,249,2403
Samui,1520,1519,199,11218
Samui,1520,1514,361,1778
Mammoth Yosemite Airport,2998,1696,410,7862
Orcas Island Airport,3000,2999,22,3055
Friday Harbor Airport,2999,1818,122,6232
Mendi Airport,2244,4,535,435
Kavieng Airport,2243,2250,261,2419
Kavieng Airport,2243,2245,380,10246
Kavieng Airport,2243,4,856,984
Emmonak Airport,3001,3075,14,5947
Emmonak Airport,3001,3082,55,6184
Emmonak Airport,3001,1746,263,1528
Zanzibar,548,530,245,6920
Zanzibar,548,191,6899,8429
Zanzibar,548,506,1681,9843
Zanzibar,548,545,390,1872
Zanzibar,548,380,2493,4872
Zanzibar,548,544,72,6115
Zanzibar,548,2025,599,7110
Entebbe Intl,549,3138,273,11055
Entebbe Intl,549,254,6483,1030
Entebbe Intl,549,184,6223,8370
Entebbe Intl,549,281,6342,8629
Entebbe Intl,549,1011,3723,1736
Entebbe Intl,549,506,1213,7617
Entebbe Intl,549,538,339,2060
Entebbe Intl,549,2407,373,5655
Entebbe Intl,549,2025,521,8849
Entebbe Intl,549,521,3330,4951
Entebbe Intl,549,544,1071,8698
Entebbe Intl,549,545,642,6034
Entebbe Intl,549,1032,3466,877
Entebbe Intl,549,380,2931,6060
Entebbe Intl,549,767,4548,9849
Entebbe Intl,549,517,509,6037
Entebbe Intl,549,541,542,1996
Entebbe Intl,549,2394,1447,2897
Entebbe Intl,549,1949,1830,9990
Xinzheng,1636,2218,1396,6751
Xinzheng,1636,1652,862,3890
Xinzheng,1636,1654,1026,8298
Xinzheng,1636,1645,781,6245
Xinzheng,1636,1659,1621,4341
Xinzheng,1636,1641,1503,6950
Xinzheng,1636,1658,2489,6940
Xinzheng,1636,2001,1552,9912
Xinzheng,1636,1047,1312,5172
Xinzheng,1636,1051,1266,1372
Xinzheng,1636,1046,1467,7937
Xinzheng,1636,1631,1234,4122
Xinzheng,1636,1660,845,2683
Xinzheng,1636,2072,1650,7465
Xinzheng,1636,1653,1112,7281
Xinzheng,1636,1633,1094,2323
Xinzheng,1636,2856,945,604
Xinzheng,1636,1491,1371,6684
Xinzheng,1636,2837,916,10468
Xinzheng,1636,1634,1431,2453
Xinzheng,1636,1627,663,3887
Xinzheng,1636,2088,1125,4330
Xinzheng,1636,1635,1316,6345
Xinzheng,1636,1649,624,9148
Xinzheng,1636,2060,400,1247
Xinzheng,1636,1629,598,5501
Xinzheng,1636,1642,1180,5531
Xinzheng,1636,2806,1092,990
Xinzheng,1636,1469,1353,405
Xinzheng,1636,2788,751,8033
Xinzheng,1636,2793,1505,9237
Xinzheng,1636,1900,2658,9931
Xinzheng,1636,1100,1173,1952
Xinzheng,1636,2859,681,8661
Xinzheng,1636,1644,1103,2475
Xinzheng,1636,2905,1976,11157
Xinzheng,1636,1924,1182,5790
Xinzheng,1636,2041,827,10655
Xinzheng,1636,2801,205,2200
Xinzheng,1636,1661,834,1531
Xinzheng,1636,1650,792,6641
Xinzheng,1636,2000,1849,1211
Xinzheng,1636,2808,555,5752
Xinzheng,1636,2829,990,3115
Xinzheng,1636,2831,819,7074
Xinzheng,1636,3241,587,8048
Xinzheng,1636,2797,1387,5619
Xinzheng,1636,2787,724,8404
Xinzheng,1636,1648,443,8728
Xinzheng,1636,1643,656,5774
Xinzheng,1636,2167,1263,5686
Xinzheng,1636,2843,2544,9315
Xinzheng,1636,1646,886,4537
Xinzheng,1636,1647,560,8139
Xinzheng,1636,2824,1171,6542
Baoan Intl,1635,1652,1061,7970
Baoan Intl,1635,1654,1317,2967
Baoan Intl,1635,2840,1055,10945
Baoan Intl,1635,2001,1450,1682
Baoan Intl,1635,1645,1068,5299
Baoan Intl,1635,3181,1340,5657
Baoan Intl,1635,1650,1206,1691
Baoan Intl,1635,2088,2259,8157
Baoan Intl,1635,2789,1736,9648
Baoan Intl,1635,1567,1863,5550
Baoan Intl,1635,1586,2559,6421
Baoan Intl,1635,1047,718,4059
Baoan Intl,1635,1051,802,8015
Baoan Intl,1635,1634,579,7503
Baoan Intl,1635,1629,1858,5460
Baoan Intl,1635,1900,1699,8151
Baoan Intl,1635,1636,1316,5255
Baoan Intl,1635,2218,2541,4531
Baoan Intl,1635,2061,1184,4557
Baoan Intl,1635,2834,1145,333
Baoan Intl,1635,1660,1953,2615
Baoan Intl,1635,2835,1344,5322
Baoan Intl,1635,2072,458,4526
Baoan Intl,1635,1648,1069,9988
Baoan Intl,1635,1659,2788,8826
Baoan Intl,1635,2822,1007,10319
Baoan Intl,1635,2818,814,10577
Baoan Intl,1635,2824,542,4637
Baoan Intl,1635,2820,866,10959
Baoan Intl,1635,1643,720,7214
Baoan Intl,1635,1641,1157,10561
Baoan Intl,1635,1653,830,3362
Baoan Intl,1635,1633,478,3372
Baoan Intl,1635,2837,1324,1031
Baoan Intl,1635,1647,1125,7725
Baoan Intl,1635,2280,1262,8935
Baoan Intl,1635,1627,1951,3275
Baoan Intl,1635,1661,1231,4884
Baoan Intl,1635,1591,2583,9519
Baoan Intl,1635,2000,664,4491
Baoan Intl,1635,1649,1638,1488
Baoan Intl,1635,2060,1609,3102
Baoan Intl,1635,1630,1678,7617
Baoan Intl,1635,2829,918,7593
Baoan Intl,1635,1637,903,7744
Baoan Intl,1635,2827,1179,441
Baoan Intl,1635,2802,1064,8204
Baoan Intl,1635,1639,1398,9977
Baoan Intl,1635,1642,488,11155
Baoan Intl,1635,2062,1152,8286
Baoan Intl,1635,2855,1399,10941
Baoan Intl,1635,3257,574,1455
Baoan Intl,1635,2803,920,2969
Baoan Intl,1635,1651,1789,1658
Baoan Intl,1635,2799,390,8716
Baoan Intl,1635,1046,672,10574
Baoan Intl,1635,3251,988,1067
Baoan Intl,1635,2794,728,9638
Baoan Intl,1635,1100,1730,4078
Baoan Intl,1635,1632,617,1606
Baoan Intl,1635,1932,3475,3097
Baoan Intl,1635,2795,791,7613
Baoan Intl,1635,1644,697,7215
Baoan Intl,1635,1521,2308,8444
Baoan Intl,1635,2832,1175,1379
Baoan Intl,1635,2817,370,9109
Baoan Intl,1635,2836,1088,1118
Baoan Intl,1635,2796,303,4104
Baoan Intl,1635,2838,1183,730
Baoan Intl,1635,1646,1103,10211
Baoan Intl,1635,2801,1152,7664
Baoan Intl,1635,2971,736,8537
Baoan Intl,1635,2825,902,6388
Baoan Intl,1635,2798,483,2066
Baoan Intl,1635,1513,1696,4463
Baoan Intl,1635,2793,481,9824
Baoan Intl,1635,2856,1789,10561
